"location_name","latitude","longitude","date","daily_rainfall_total_inches"
"Stone Oak Park Dam","29.64729","-98.47479","2018-12-22","0"
"Stone Oak Park Dam","29.64729","-98.47479","2018-12-23","0"
"Stone Oak Park Dam","29.64729","-98.47479","2018-12-24","0"
"Stone Oak Park Dam","29.64729","-98.47479","2018-12-25","0"
"Stone Oak Park Dam","29.64729","-98.47479","2018-12-26","0.26"
"Stone Oak Park Dam","29.64729","-98.47479","2018-12-27","0.61"
"Stone Oak Park Dam","29.64729","-98.47479","2018-12-28","0.01"
"Stone Oak Park Dam","29.64729","-98.47479","2018-12-29","0.01"
"Stone Oak Park Dam","29.64729","-98.47479","2018-12-30","0.26"
"Stone Oak Park Dam","29.64729","-98.47479","2018-12-31","0.03"
"Stone Oak Park Dam","29.64729","-98.47479","2019-01-01","0.01"
"Stone Oak Park Dam","29.64729","-98.47479","2019-01-02","0.6"
"Stone Oak Park Dam","29.64729","-98.47479","2019-01-03","0.09"
"Stone Oak Park Dam","29.64729","-98.47479","2019-01-04","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-01-05","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-01-06","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-01-07","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-01-08","0.01"
"Stone Oak Park Dam","29.64729","-98.47479","2019-01-09","0.01"
"Stone Oak Park Dam","29.64729","-98.47479","2019-01-10","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-01-11","0.31"
"Stone Oak Park Dam","29.64729","-98.47479","2019-01-12","0.01"
"Stone Oak Park Dam","29.64729","-98.47479","2019-01-13","0.01"
"Stone Oak Park Dam","29.64729","-98.47479","2019-01-14","0.01"
"Stone Oak Park Dam","29.64729","-98.47479","2019-01-15","0.01"
"Stone Oak Park Dam","29.64729","-98.47479","2019-01-16","0.02"
"Stone Oak Park Dam","29.64729","-98.47479","2019-01-17","0.01"
"Stone Oak Park Dam","29.64729","-98.47479","2019-01-18","0.02"
"Stone Oak Park Dam","29.64729","-98.47479","2019-01-19","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-01-20","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-01-21","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-01-22","0.15"
"Stone Oak Park Dam","29.64729","-98.47479","2019-01-23","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-01-24","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-01-25","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-01-26","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-01-27","0.18"
"Stone Oak Park Dam","29.64729","-98.47479","2019-01-28","0.01"
"Stone Oak Park Dam","29.64729","-98.47479","2019-01-29","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-01-30","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-01-31","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-02-01","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-02-02","0.03"
"Stone Oak Park Dam","29.64729","-98.47479","2019-02-03","0.03"
"Stone Oak Park Dam","29.64729","-98.47479","2019-02-04","0.15"
"Stone Oak Park Dam","29.64729","-98.47479","2019-02-05","0.02"
"Stone Oak Park Dam","29.64729","-98.47479","2019-02-06","0.01"
"Stone Oak Park Dam","29.64729","-98.47479","2019-02-07","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-02-08","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-02-09","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-02-10","0.09"
"Stone Oak Park Dam","29.64729","-98.47479","2019-02-11","0.01"
"Stone Oak Park Dam","29.64729","-98.47479","2019-02-12","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-02-13","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-02-14","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-02-15","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-02-16","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-02-17","0.02"
"Stone Oak Park Dam","29.64729","-98.47479","2019-02-18","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-02-19","0.04"
"Stone Oak Park Dam","29.64729","-98.47479","2019-02-20","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-02-21","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-02-22","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-02-23","0.01"
"Stone Oak Park Dam","29.64729","-98.47479","2019-02-24","0.02"
"Stone Oak Park Dam","29.64729","-98.47479","2019-02-25","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-02-26","0.01"
"Stone Oak Park Dam","29.64729","-98.47479","2019-02-27","0.01"
"Stone Oak Park Dam","29.64729","-98.47479","2019-02-28","0.01"
"Stone Oak Park Dam","29.64729","-98.47479","2019-03-01","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-03-02","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-03-03","0.01"
"Stone Oak Park Dam","29.64729","-98.47479","2019-03-04","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-03-05","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-03-06","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-03-07","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-03-08","0.02"
"Stone Oak Park Dam","29.64729","-98.47479","2019-03-09","0.04"
"Stone Oak Park Dam","29.64729","-98.47479","2019-03-10","0.02"
"Stone Oak Park Dam","29.64729","-98.47479","2019-03-11","0.01"
"Stone Oak Park Dam","29.64729","-98.47479","2019-03-12","0.08"
"Stone Oak Park Dam","29.64729","-98.47479","2019-03-13","0.06"
"Stone Oak Park Dam","29.64729","-98.47479","2019-03-14","0.01"
"Stone Oak Park Dam","29.64729","-98.47479","2019-03-15","0.01"
"Stone Oak Park Dam","29.64729","-98.47479","2019-03-16","0.01"
"Stone Oak Park Dam","29.64729","-98.47479","2019-03-17","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-03-18","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-03-19","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-03-20","0.35"
"Stone Oak Park Dam","29.64729","-98.47479","2019-03-21","0.25"
"Stone Oak Park Dam","29.64729","-98.47479","2019-03-22","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-03-23","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-03-24","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-03-25","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-03-26","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-03-27","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-03-28","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-03-29","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-03-30","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-03-31","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-04-01","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-04-02","0"
"Stone Oak Park Dam","29.64729","-98.47479","2019-04-03","0.01"
"Stone Oak Park Dam","29.64729","-98.47479","2019-04-04","0.01"
"Stone Oak Park Dam","29.64729","-98.47479","2019-04-05","0.01"
"Stone Oak Park Dam","29.64729","-98.47479","2019-04-06","0.03"
"Stone Oak Park Dam","29.64729","-98.47479","2019-04-07","0.97"
"Stone Oak Park Dam","29.64729","-98.47479","2019-04-08","0"
"Stuart Road Dam","29.38464","-98.28197","2018-01-01","0"
"Stuart Road Dam","29.38464","-98.28197","2018-01-02","0"
"Stuart Road Dam","29.38464","-98.28197","2018-01-03","0"
"Stuart Road Dam","29.38464","-98.28197","2018-01-04","0"
"Stuart Road Dam","29.38464","-98.28197","2018-01-05","0"
"Stuart Road Dam","29.38464","-98.28197","2018-01-06","0"
"Stuart Road Dam","29.38464","-98.28197","2018-01-07","0"
"Stuart Road Dam","29.38464","-98.28197","2018-01-08","0"
"Stuart Road Dam","29.38464","-98.28197","2018-01-09","0"
"Stuart Road Dam","29.38464","-98.28197","2018-01-10","0"
"Stuart Road Dam","29.38464","-98.28197","2018-01-11","0"
"Stuart Road Dam","29.38464","-98.28197","2018-01-12","0"
"Stuart Road Dam","29.38464","-98.28197","2018-01-13","0"
"Stuart Road Dam","29.38464","-98.28197","2018-01-14","0"
"Stuart Road Dam","29.38464","-98.28197","2018-01-15","0"
"Stuart Road Dam","29.38464","-98.28197","2018-01-16","0.06"
"Stuart Road Dam","29.38464","-98.28197","2018-01-17","0.06"
"Stuart Road Dam","29.38464","-98.28197","2018-01-18","0.04"
"Stuart Road Dam","29.38464","-98.28197","2018-01-19","0.06"
"Stuart Road Dam","29.38464","-98.28197","2018-01-20","0.01"
"Stuart Road Dam","29.38464","-98.28197","2018-01-21","0.01"
"Stuart Road Dam","29.38464","-98.28197","2018-01-22","0.01"
"Stuart Road Dam","29.38464","-98.28197","2018-01-23","0"
"Stuart Road Dam","29.38464","-98.28197","2018-01-24","0"
"Stuart Road Dam","29.38464","-98.28197","2018-01-25","0"
"Stuart Road Dam","29.38464","-98.28197","2018-01-26","0"
"Stuart Road Dam","29.38464","-98.28197","2018-01-27","0.02"
"Stuart Road Dam","29.38464","-98.28197","2018-01-28","0.02"
"Stuart Road Dam","29.38464","-98.28197","2018-01-29","0.01"
"Stuart Road Dam","29.38464","-98.28197","2018-01-30","0"
"Stuart Road Dam","29.38464","-98.28197","2018-01-31","0"
"Stuart Road Dam","29.38464","-98.28197","2018-02-01","0"
"Stuart Road Dam","29.38464","-98.28197","2018-02-02","0"
"Stuart Road Dam","29.38464","-98.28197","2018-02-03","0"
"Stuart Road Dam","29.38464","-98.28197","2018-02-04","0"
"Stuart Road Dam","29.38464","-98.28197","2018-02-05","0"
"Stuart Road Dam","29.38464","-98.28197","2018-02-06","0"
"Stuart Road Dam","29.38464","-98.28197","2018-02-07","0.01"
"Stuart Road Dam","29.38464","-98.28197","2018-02-08","0"
"Stuart Road Dam","29.38464","-98.28197","2018-02-09","0"
"Stuart Road Dam","29.38464","-98.28197","2018-02-10","0"
"Stuart Road Dam","29.38464","-98.28197","2018-02-11","0"
"Stuart Road Dam","29.38464","-98.28197","2018-02-12","0"
"Stuart Road Dam","29.38464","-98.28197","2018-02-13","0"
"Stuart Road Dam","29.38464","-98.28197","2018-02-14","0"
"Stuart Road Dam","29.38464","-98.28197","2018-02-15","0"
"Stuart Road Dam","29.38464","-98.28197","2018-02-16","0"
"Stuart Road Dam","29.38464","-98.28197","2018-02-17","0"
"Stuart Road Dam","29.38464","-98.28197","2018-02-18","0"
"Stuart Road Dam","29.38464","-98.28197","2018-02-19","0"
"Stuart Road Dam","29.38464","-98.28197","2018-02-20","0"
"Stuart Road Dam","29.38464","-98.28197","2018-02-21","0"
"Stuart Road Dam","29.38464","-98.28197","2018-02-22","0"
"Stuart Road Dam","29.38464","-98.28197","2018-02-23","0.29"
"Stuart Road Dam","29.38464","-98.28197","2018-02-24","0.01"
"Stuart Road Dam","29.38464","-98.28197","2018-02-25","0.15"
"Stuart Road Dam","29.38464","-98.28197","2018-02-26","0"
"Stuart Road Dam","29.38464","-98.28197","2018-02-27","0"
"Stuart Road Dam","29.38464","-98.28197","2018-02-28","0"
"Stuart Road Dam","29.38464","-98.28197","2018-03-01","0"
"Stuart Road Dam","29.38464","-98.28197","2018-03-02","0"
"Stuart Road Dam","29.38464","-98.28197","2018-03-03","0"
"Stuart Road Dam","29.38464","-98.28197","2018-03-04","0"
"Stuart Road Dam","29.38464","-98.28197","2018-03-05","0"
"Stuart Road Dam","29.38464","-98.28197","2018-03-06","0"
"Stuart Road Dam","29.38464","-98.28197","2018-03-07","0"
"Stuart Road Dam","29.38464","-98.28197","2018-03-08","0"
"Stuart Road Dam","29.38464","-98.28197","2018-03-09","0"
"Stuart Road Dam","29.38464","-98.28197","2018-03-10","0"
"Stuart Road Dam","29.38464","-98.28197","2018-03-11","0"
"Stuart Road Dam","29.38464","-98.28197","2018-03-12","0"
"Stuart Road Dam","29.38464","-98.28197","2018-03-13","0"
"Stuart Road Dam","29.38464","-98.28197","2018-03-14","0"
"Stuart Road Dam","29.38464","-98.28197","2018-03-15","0"
"Stuart Road Dam","29.38464","-98.28197","2018-03-16","0"
"Stuart Road Dam","29.38464","-98.28197","2018-03-17","0.13"
"Stuart Road Dam","29.38464","-98.28197","2018-03-18","0.01"
"Stuart Road Dam","29.38464","-98.28197","2018-03-19","0.01"
"Stuart Road Dam","29.38464","-98.28197","2018-03-20","0"
"Stuart Road Dam","29.38464","-98.28197","2018-03-21","0"
"Stuart Road Dam","29.38464","-98.28197","2018-03-22","0"
"Stuart Road Dam","29.38464","-98.28197","2018-03-23","0"
"Stuart Road Dam","29.38464","-98.28197","2018-03-24","0"
"Stuart Road Dam","29.38464","-98.28197","2018-03-25","0"
"Stuart Road Dam","29.38464","-98.28197","2018-03-26","0"
"Stuart Road Dam","29.38464","-98.28197","2018-03-27","0.06"
"Stuart Road Dam","29.38464","-98.28197","2018-03-28","1.48"
"Stuart Road Dam","29.38464","-98.28197","2018-03-29","0"
"Stuart Road Dam","29.38464","-98.28197","2018-03-30","0"
"Stuart Road Dam","29.38464","-98.28197","2018-03-31","0"
"Stuart Road Dam","29.38464","-98.28197","2018-04-01","0"
"Stuart Road Dam","29.38464","-98.28197","2018-04-02","0"
"Stuart Road Dam","29.38464","-98.28197","2018-04-03","0.58"
"Stuart Road Dam","29.38464","-98.28197","2018-04-04","0"
"Stuart Road Dam","29.38464","-98.28197","2018-04-05","0"
"Stuart Road Dam","29.38464","-98.28197","2018-04-06","0"
"Stuart Road Dam","29.38464","-98.28197","2018-04-07","0"
"Stuart Road Dam","29.38464","-98.28197","2018-04-08","0"
"Stuart Road Dam","29.38464","-98.28197","2018-04-09","0"
"Stuart Road Dam","29.38464","-98.28197","2018-04-10","0"
"Stuart Road Dam","29.38464","-98.28197","2018-04-11","0"
"Stuart Road Dam","29.38464","-98.28197","2018-04-12","0"
"Stuart Road Dam","29.38464","-98.28197","2018-04-13","0.4"
"Stuart Road Dam","29.38464","-98.28197","2018-04-14","0"
"Stuart Road Dam","29.38464","-98.28197","2018-04-15","0"
"Stuart Road Dam","29.38464","-98.28197","2018-04-16","0"
"Stuart Road Dam","29.38464","-98.28197","2018-04-17","0"
"Stuart Road Dam","29.38464","-98.28197","2018-04-18","0"
"Stuart Road Dam","29.38464","-98.28197","2018-04-19","0"
"Stuart Road Dam","29.38464","-98.28197","2018-04-20","0"
"Stuart Road Dam","29.38464","-98.28197","2018-04-21","0.02"
"Stuart Road Dam","29.38464","-98.28197","2018-04-22","0.01"
"Stuart Road Dam","29.38464","-98.28197","2018-04-23","0"
"Stuart Road Dam","29.38464","-98.28197","2018-04-24","0.01"
"Stuart Road Dam","29.38464","-98.28197","2018-04-25","0"
"Stuart Road Dam","29.38464","-98.28197","2018-04-26","0"
"Stuart Road Dam","29.38464","-98.28197","2018-04-27","0"
"Stuart Road Dam","29.38464","-98.28197","2018-04-28","0"
"Stuart Road Dam","29.38464","-98.28197","2018-04-29","0"
"Stuart Road Dam","29.38464","-98.28197","2018-04-30","0"
"Stuart Road Dam","29.38464","-98.28197","2018-05-01","0"
"Stuart Road Dam","29.38464","-98.28197","2018-05-02","0"
"Stuart Road Dam","29.38464","-98.28197","2018-05-03","0"
"Stuart Road Dam","29.38464","-98.28197","2018-05-04","0.21"
"Stuart Road Dam","29.38464","-98.28197","2018-05-05","0"
"Stuart Road Dam","29.38464","-98.28197","2018-05-06","0"
"Stuart Road Dam","29.38464","-98.28197","2018-05-07","0"
"Stuart Road Dam","29.38464","-98.28197","2018-05-08","0"
"Stuart Road Dam","29.38464","-98.28197","2018-05-09","0"
"Stuart Road Dam","29.38464","-98.28197","2018-05-10","0"
"Stuart Road Dam","29.38464","-98.28197","2018-05-11","0"
"Stuart Road Dam","29.38464","-98.28197","2018-05-12","0"
"Stuart Road Dam","29.38464","-98.28197","2018-05-13","0"
"Stuart Road Dam","29.38464","-98.28197","2018-05-14","0"
"Stuart Road Dam","29.38464","-98.28197","2018-05-15","0"
"Stuart Road Dam","29.38464","-98.28197","2018-05-16","0"
"Stuart Road Dam","29.38464","-98.28197","2018-05-17","0"
"Stuart Road Dam","29.38464","-98.28197","2018-05-18","0"
"Stuart Road Dam","29.38464","-98.28197","2018-05-19","0"
"Stuart Road Dam","29.38464","-98.28197","2018-05-20","0.84"
"Stuart Road Dam","29.38464","-98.28197","2018-05-21","0"
"Stuart Road Dam","29.38464","-98.28197","2018-05-22","0"
"Stuart Road Dam","29.38464","-98.28197","2018-05-23","0"
"Stuart Road Dam","29.38464","-98.28197","2018-05-24","0"
"Stuart Road Dam","29.38464","-98.28197","2018-05-25","0"
"Stuart Road Dam","29.38464","-98.28197","2018-05-26","0"
"Stuart Road Dam","29.38464","-98.28197","2018-05-27","0"
"Stuart Road Dam","29.38464","-98.28197","2018-05-28","0"
"Stuart Road Dam","29.38464","-98.28197","2018-05-29","0"
"Stuart Road Dam","29.38464","-98.28197","2018-05-30","0"
"Stuart Road Dam","29.38464","-98.28197","2018-05-31","0"
"Stuart Road Dam","29.38464","-98.28197","2018-06-01","0"
"Stuart Road Dam","29.38464","-98.28197","2018-06-02","0"
"Stuart Road Dam","29.38464","-98.28197","2018-06-03","0"
"Stuart Road Dam","29.38464","-98.28197","2018-06-04","0"
"Stuart Road Dam","29.38464","-98.28197","2018-06-05","0"
"Stuart Road Dam","29.38464","-98.28197","2018-06-06","0"
"Stuart Road Dam","29.38464","-98.28197","2018-06-07","0"
"Stuart Road Dam","29.38464","-98.28197","2018-06-08","0"
"Stuart Road Dam","29.38464","-98.28197","2018-06-09","0"
"Stuart Road Dam","29.38464","-98.28197","2018-06-10","0"
"Stuart Road Dam","29.38464","-98.28197","2018-06-11","0"
"Stuart Road Dam","29.38464","-98.28197","2018-06-12","0"
"Stuart Road Dam","29.38464","-98.28197","2018-06-13","0"
"Stuart Road Dam","29.38464","-98.28197","2018-06-14","0"
"Stuart Road Dam","29.38464","-98.28197","2018-06-15","0.33"
"Stuart Road Dam","29.38464","-98.28197","2018-06-16","0"
"Stuart Road Dam","29.38464","-98.28197","2018-06-17","0"
"Stuart Road Dam","29.38464","-98.28197","2018-06-18","0.01"
"Stuart Road Dam","29.38464","-98.28197","2018-06-19","0.18"
"Stuart Road Dam","29.38464","-98.28197","2018-06-20","0"
"Stuart Road Dam","29.38464","-98.28197","2018-06-21","0"
"Stuart Road Dam","29.38464","-98.28197","2018-06-22","0"
"Stuart Road Dam","29.38464","-98.28197","2018-06-23","0"
"Stuart Road Dam","29.38464","-98.28197","2018-06-24","0"
"Stuart Road Dam","29.38464","-98.28197","2018-06-25","0"
"Stuart Road Dam","29.38464","-98.28197","2018-06-26","0"
"Stuart Road Dam","29.38464","-98.28197","2018-06-27","0"
"Stuart Road Dam","29.38464","-98.28197","2018-06-28","0"
"Stuart Road Dam","29.38464","-98.28197","2018-06-29","0"
"Stuart Road Dam","29.38464","-98.28197","2018-06-30","0"
"Stuart Road Dam","29.38464","-98.28197","2018-07-01","0"
"Stuart Road Dam","29.38464","-98.28197","2018-07-02","0"
"Stuart Road Dam","29.38464","-98.28197","2018-07-03","0"
"Stuart Road Dam","29.38464","-98.28197","2018-07-04","0.84"
"Stuart Road Dam","29.38464","-98.28197","2018-07-05","0.07"
"Stuart Road Dam","29.38464","-98.28197","2018-07-06","0.02"
"Stuart Road Dam","29.38464","-98.28197","2018-07-07","1.09"
"Stuart Road Dam","29.38464","-98.28197","2018-07-08","0.06"
"Stuart Road Dam","29.38464","-98.28197","2018-07-09","0.52"
"Stuart Road Dam","29.38464","-98.28197","2018-07-10","0"
"Stuart Road Dam","29.38464","-98.28197","2018-07-11","0"
"Stuart Road Dam","29.38464","-98.28197","2018-07-12","0"
"Stuart Road Dam","29.38464","-98.28197","2018-07-13","0"
"Stuart Road Dam","29.38464","-98.28197","2018-07-14","0"
"Stuart Road Dam","29.38464","-98.28197","2018-07-15","0"
"Stuart Road Dam","29.38464","-98.28197","2018-07-16","0"
"Stuart Road Dam","29.38464","-98.28197","2018-07-17","0"
"Stuart Road Dam","29.38464","-98.28197","2018-07-18","0"
"Stuart Road Dam","29.38464","-98.28197","2018-07-19","0"
"Stuart Road Dam","29.38464","-98.28197","2018-07-20","0"
"Stuart Road Dam","29.38464","-98.28197","2018-07-21","0"
"Stuart Road Dam","29.38464","-98.28197","2018-07-22","0"
"Stuart Road Dam","29.38464","-98.28197","2018-07-23","0"
"Stuart Road Dam","29.38464","-98.28197","2018-07-24","0"
"Stuart Road Dam","29.38464","-98.28197","2018-07-25","0"
"Stuart Road Dam","29.38464","-98.28197","2018-07-26","0"
"Stuart Road Dam","29.38464","-98.28197","2018-07-27","0"
"Stuart Road Dam","29.38464","-98.28197","2018-07-28","0"
"Stuart Road Dam","29.38464","-98.28197","2018-07-29","0"
"Stuart Road Dam","29.38464","-98.28197","2018-07-30","0"
"Stuart Road Dam","29.38464","-98.28197","2018-07-31","0"
"Stuart Road Dam","29.38464","-98.28197","2018-08-01","0"
"Stuart Road Dam","29.38464","-98.28197","2018-08-02","0"
"Stuart Road Dam","29.38464","-98.28197","2018-08-03","0"
"Stuart Road Dam","29.38464","-98.28197","2018-08-04","0"
"Stuart Road Dam","29.38464","-98.28197","2018-08-05","0"
"Stuart Road Dam","29.38464","-98.28197","2018-08-06","0"
